source,target,source_type,target_type,relation_type,city,state,country,genre,weight,Intrument 1,Intrument 2,Intrument 3,Intrument 4
Heart,Fernando Saunders,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Frank Cox,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Scott Olson,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Ben Smith,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Jon Bayless,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Mike Inez,band,person,member_of,Seattle,WA,USA,Rock,2,bass,,,
Heart,Tom Kellock,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Darian Sahanaja,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Gilby Clarke,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Craig Bartock,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Debbie Shair,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Ric Markmann,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Kristian Attard,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Dan Rothchild,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Chris Joyner,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart,Andy Stoller,band,person,member_of,Seattle,WA,USA,Rock,2,guitar,,,
Heart,Dan Walker,band,person,member_of,Seattle,WA,USA,Rock,2,,,,
Heart by Heart,Steve Fossen,band,person,member_of,Seattle,WA,USA,,2,bass,,,
Heart by Heart,Michael Derosier,band,person,member_of,Seattle,WA,USA,,2,drums,,,
Heart by Heart,Somar Macek,band,person,member_of,Seattle,WA,USA,,2,vocals,,,
Heart by Heart,Lizzy Daymont,band,person,member_of,Seattle,WA,USA,,2,guitar,keyboards,,
Heart by Heart,Chad Quist,band,person,member_of,Seattle,WA,USA,,2,guitar,,,
Helms Alee,Dana James,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Helms Alee,Hozoji Matheson,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,drums,,,
Helms Alee,Ben Verellen,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,vocals,,
High on Fire,Matt Pike,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,vocals,guitar,,
High on Fire,Jeff Matz,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,bass,,,
High on Fire,Ben Koller,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,drums,,,
High on Fire,Des Kensel,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,drums,,,
High on Fire,Karl Larson,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,guitar,,,
High on Fire,Ron,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,bass,,,
High on Fire,George Rice,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,vocals,,,
High on Fire,Joe Preston,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,bass,,,
High on Fire,Coady Willis,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,drums,,,
High on Fire,Nick Parks,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,drums,,,
High on Fire,Chris Maggip,band,person,member_of,Seattle,WA,USA,Stoner Metal,2,drums,,,
Hum,Matt Talbott,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,vocals,guitar,,
Hum,Jeff Dimpsey,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,bass,,,
Hum,Tim Lash,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,guitar,,,
Hum,Jason Gerken,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,drums,,,
Hum,Andy Switzky,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,guitar,,,
Hum,Akis Boyatzis,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,bass,,,
Hum,Jeff Kropp,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,drums,,,
Hum,Bryan St. Pere,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,drums,,,
Hum,Joe Futrelle,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,bass,,,
Hum,Rod Van Huis,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,bass,,,
Hum,Baltie de Lay,band,person,member_of,Champaign,IL,USA,Alternative Rock,2,bass,,,
Infectious Grooves,Mike Muir,band,person,member_of,Venice,CA,USA,Funk Metal,2,vocals,,,
Infectious Grooves,Dean Pleasants,band,person,member_of,Venice,CA,USA,Funk Metal,2,guitar,,,
Infectious Grooves,Robert Trujillo,band,person,member_of,Venice,CA,USA,Funk Metal,2,bass,,,
Infectious Grooves,Dave Kushner,band,person,member_of,Venice,CA,USA,Funk Metal,2,guitar,,,
Infectious Grooves,Jay Weinberg,band,person,member_of,Venice,CA,USA,Funk Metal,2,drums,,,
Infectious Grooves,Brooks Wackerman,band,person,member_of,Venice,CA,USA,Funk Metal,2,drums,,,
Infectious Grooves,Adam Siegel,band,person,member_of,Venice,CA,USA,Funk Metal,2,guitar,,,
Infectious Grooves,Stephen Perkins,band,person,member_of,Venice,CA,USA,Funk Metal,2,drums,,,
Infectious Grooves,Thundercat,band,person,member_of,Venice,CA,USA,Funk Metal,2,bass,,,
Infectious Grooves,Josh Paul,band,person,member_of,Venice,CA,USA,Funk Metal,2,bass,,,
Infectious Grooves,Jim Martin,band,person,member_of,Venice,CA,USA,Funk Metal,2,guitar,,,
Inspector Luv and the Ride Me Babys,Ty Willman,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,vocals,,,
Inspector Luv and the Ride Me Babys,Steve Ross,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,guitar,,,
Inspector Luv and the Ride Me Babys,"Bob ""Mink"" Martin",band,person,member_of,Seattle,WA,USA,Alternative Rock,2,drums,,,
Inspector Luv and the Ride Me Babys,Dan Kempthorne,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,guitar,,,
Inspector Luv and the Ride Me Babys,Eric Munday,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,bass,,,
INXS,Garry Gary Beers,band,person,member_of,Sydney,,AUS,New Wave,2,bass,,,
INXS,Andrew Farriss,band,person,member_of,Sydney,,AUS,New Wave,2,keyboards,guitar,,
INXS,Jon Farriss,band,person,member_of,Sydney,,AUS,New Wave,2,drums,,,
INXS,Tim Farriss,band,person,member_of,Sydney,,AUS,New Wave,2,guitar,,,
INXS,Michael Hutchence,band,person,member_of,Sydney,,AUS,New Wave,2,vocals,,,
INXS,Kirk Pengilly,band,person,member_of,Sydney,,AUS,New Wave,2,guitar,,,
INXS,Jon Stevens,band,person,member_of,Sydney,,AUS,New Wave,2,vocals,,,
INXS,J.D. Fortune,band,person,member_of,Sydney,,AUS,New Wave,2,vocals,,,
INXS,Ciaran Gribbin,band,person,member_of,Sydney,,AUS,New Wave,2,vocals,guitar,,
Jane's Addiction,Perry Farrell,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,vocals,,,
Jane's Addiction,Eric Avery,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,bass,,,
Jane's Addiction,Chris Brinkman,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,guitar,,,
Jane's Addiction,Matt Chaikin,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,drums,,,
Jane's Addiction,Stephen Perkins,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,drums,,,
Jane's Addiction,Dave Navarro,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,guitar,,,
Jane's Addiction,Martyn LeNoble,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,bass,,,
Jane's Addiction,Duff McKagan,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,guitar,guitar,,
Jane's Addiction,Flea,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,bass,,,
Jane's Addiction,Chris Chaney,band,person,member_of,Los Angeles,CA,USA,Alternative Rock,2,bass,,,
Jeremy Enigk,Jeremy Enigk,band,person,member_of,Seattle,WA,USA,Emo,2,guitar,vocals,,
Ka-Chunk,Aaron McRae,band,person,member_of,Seattle,WA,USA,,2,bass,,,
Ka-Chunk,Cameron Lewis,band,person,member_of,Seattle,WA,USA,,2,bass,,,
Ka-Chunk,Matt Ashman,band,person,member_of,Seattle,WA,USA,,2,drums,vocals,,
Kill Sadie,Erin Tate,band,person,member_of,Seattle,WA,USA,Emo,2,drums,,,
Kill Sadie,J. Clark,band,person,member_of,Seattle,WA,USA,Emo,2,guitar,,,
Kill Sadie,Steve Snere,band,person,member_of,Seattle,WA,USA,Emo,2,vocals,,,
Kill Sadie,Patrick Scott,band,person,member_of,Seattle,WA,USA,Emo,2,guitar,,,
Kill Sadie,Cory Murchy,band,person,member_of,Seattle,WA,USA,Emo,2,bass,,,
Kill Sadie,Andy Wolff,band,person,member_of,Seattle,WA,USA,Emo,2,roadie,,,
Kill Sadie,Rebecca Dunbar,band,person,member_of,Seattle,WA,USA,Emo,2,keyboards,,,
Kill Sadie,Bruce J Wuollet,band,person,member_of,Seattle,WA,USA,Emo,2,guitar,,,
Kill Sadie,Bob Eisenbise,band,person,member_of,Seattle,WA,USA,Emo,2,bass,,,
Kill Sadie,Josh VanLoon,band,person,member_of,Seattle,WA,USA,Emo,2,vocals,,,
Kill Sadie,Jason Aronen,band,person,member_of,Seattle,WA,USA,Emo,2,vocals,,,
Kill Sadie,Erik Hanson,band,person,member_of,Seattle,WA,USA,Emo,2,guitar,,,
Kill Sadie,Knol Tate,band,person,member_of,Seattle,WA,USA,Emo,2,guitar,,,
Kultur Shock,Gino Srdjan Yevdjevich,band,person,member_of,Seattle,WA,USA,Folk Punk,2,vocals,trumpet,,
Kultur Shock,Val Kiossovski,band,person,member_of,Seattle,WA,USA,Folk Punk,2,guitar,vocals,,
Kultur Shock,Matty Noble,band,person,member_of,Seattle,WA,USA,Folk Punk,2,violin,,,
Kultur Shock,Chris Stromquist,band,person,member_of,Seattle,WA,USA,Folk Punk,2,drums,,,
Kultur Shock,Guy Michael Davis,band,person,member_of,Seattle,WA,USA,Folk Punk,2,bass,,,
Kultur Shock,Amy Denio,band,person,member_of,Seattle,WA,USA,Folk Punk,2,clarinet,sax,,
Kultur Shock,Mario Butkovic,band,person,member_of,Seattle,WA,USA,Folk Punk,2,,,,
Kultur Shock,Paris Hurley,band,person,member_of,Seattle,WA,USA,Folk Punk,2,,,,
Kultur Shock,Masa Kobayashi,band,person,member_of,Seattle,WA,USA,Folk Punk,2,bass,,,
Kultur Shock,Nedim H. Hamzic,band,person,member_of,Seattle,WA,USA,Folk Punk,2,,,,
Kultur Shock,Amir Beso Lazy,band,person,member_of,Seattle,WA,USA,Folk Punk,2,,,,
Kultur Shock,Borislav Iochev,band,person,member_of,Seattle,WA,USA,Folk Punk,2,,,,
Kultur Shock,Brad Houser,band,person,member_of,Seattle,WA,USA,Folk Punk,2,bass,,,
Kultur Shock,Johnny Morovich,band,person,member_of,Seattle,WA,USA,Folk Punk,2,,,,
Kultur Shock,Jessica Lurie,band,person,member_of,Seattle,WA,USA,Folk Punk,2,,,,
Kultur Shock,Ambrose Nortness,band,person,member_of,Seattle,WA,USA,Folk Punk,2,,,,
Kyuss,Josh Homme,band,person,member_of,Palm Desert,CA,USA,Stoner Rock,2,guitar,vocals,,
Kyuss,John Garcia,band,person,member_of,Palm Desert,CA,USA,Stoner Rock,2,vocals,,,
Kyuss,Scott Reeder,band,person,member_of,Palm Desert,CA,USA,Stoner Rock,2,bass,,,
Kyuss,Alfredo Hernández,band,person,member_of,Palm Desert,CA,USA,Stoner Rock,2,drums,,,
Kyuss,Chris Cockrell,band,person,member_of,Palm Desert,CA,USA,Stoner Rock,2,bass,,,
Kyuss,Brant Bjork,band,person,member_of,Palm Desert,CA,USA,Stoner Rock,2,drums,,,
Kyuss,Nick Oliveri,band,person,member_of,Palm Desert,CA,USA,Stoner Rock,2,guitar,,,
Loaded,Duff McKagan,band,person,member_of,Seattle,WA,USA,Hard Rock,2,guitar,guitar,,
Loaded,Mike Squires,band,person,member_of,Seattle,WA,USA,Hard Rock,2,guitar,,,
Loaded,Jeff Rouse,band,person,member_of,Seattle,WA,USA,Hard Rock,2,bass,,,
Loaded,Burke Thomas,band,person,member_of,Seattle,WA,USA,Hard Rock,2,drums,,,
Loaded,Michael Barragan,band,person,member_of,Seattle,WA,USA,Hard Rock,2,guitar,,,
Loaded,Taz Bentley,band,person,member_of,Seattle,WA,USA,Hard Rock,2,drums,,,
Loaded,Dez Cadena,band,person,member_of,Seattle,WA,USA,Hard Rock,2,guitar,,,
Loaded,Geoff Reading,band,person,member_of,Seattle,WA,USA,Hard Rock,2,drums,,,
Loaded,Dave Dederer,band,person,member_of,Seattle,WA,USA,Hard Rock,2,guitar,vocals,,
Loaded,Dave Kushner,band,person,member_of,Seattle,WA,USA,Hard Rock,2,guitar,,,
Loaded,George Stuart Dahlquist,band,person,member_of,Seattle,WA,USA,Hard Rock,2,bass,,,
Loaded,Martin Feveyear,band,person,member_of,Seattle,WA,USA,Hard Rock,2,keyboards,,,
Loaded,Isaac Carpenter,band,person,member_of,Seattle,WA,USA,Hard Rock,2,drums,,,
Lotus Crush,Terry McDermott,band,person,member_of,Seattle,WA,USA,,2,vocals,,,
Lotus Crush,Peter Klett,band,person,member_of,Seattle,WA,USA,,2,guitar,guitar,,
Lotus Crush,Scott Mercado,band,person,member_of,Seattle,WA,USA,,2,drums,,,
Lotus Crush,John Remo Luzzi,band,person,member_of,Seattle,WA,USA,,2,guitar,,,
Lotus Crush,Mark Mattrey,band,person,member_of,Seattle,WA,USA,,2,bass,,,
Lotus Crush,Johnny Bacolas,band,person,member_of,Seattle,WA,USA,,2,bass,,,
Lotus Crush,Ehssan Karimi,band,person,member_of,Seattle,WA,USA,,2,drums,,,
Love Battery,Ron Nine,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,vocals,,,
Love Battery,Kevin Whitworth,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,guitar,,,
Love Battery,Jason Finn,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,drums,vocals,,
Love Battery,Bruce Fairweather,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,guitar,,,
Love Battery,Dan Peters,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,drums,,,
Love Battery,Tommy Simpson,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,bass,,,
Love Battery,Jim Tillman,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,bass,,,
Love Battery,Mike Musburger,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,drums,,,
Love Battery,Ben Ireland,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,drums,,,
Love Battery,Chris Eckman,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,bass,guitar,,
Mad Season,Layne Staley,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,vocals,,,
Mad Season,Mike McCready,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,guitar,,,
Mad Season,John Baker Saunders,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,bass,,,
Mad Season,Barrett Martin,band,person,member_of,Seattle,WA,USA,Alternative Rock,2,Drums,,,
Maktub,Reggie Watts,band,person,member_of,Seattle,WA,USA,Rock,2,Vocals,,,
Maktub,Kevin Goldman,band,person,member_of,Seattle,WA,USA,Rock,2,Bassist,,,
Maktub,Davis Martin,band,person,member_of,Seattle,WA,USA,Rock,2,Drummer,,,
Maktub,Thaddeus Turner,band,person,member_of,Seattle,WA,USA,Rock,2,Guitar,,,
Maktub,Daniel Spils,band,person,member_of,Seattle,WA,USA,Rock,2,Keyboard,,,
Maktub,Alex Veley,band,person,member_of,Seattle,WA,USA,Rock,2,Keyboard,,,
Maktub,Darrius Willrich,band,person,member_of,Seattle,WA,USA,Rock,2,piano,,,
Malfunkshun,Kevin Wood,band,person,member_of,Seattle,WA,USA,Grunge,2,guitar,,,
Malfunkshun,Jeff Stark,band,person,member_of,Seattle,WA,USA,Grunge,2,vocals,,,
Malfunkshun,Bradley BT Leach,band,person,member_of,Seattle,WA,USA,Grunge,2,drums,,,
Malfunkshun,Paul Lamb,band,person,member_of,Seattle,WA,USA,Grunge,2,bass,,,
Malfunkshun,Andrew Wood,band,person,member_of,Seattle,WA,USA,Grunge,2,vocals,bass,,
Malfunkshun,Regan Hagar,band,person,member_of,Seattle,WA,USA,Grunge,2,drums,,,
Malfunkshun,Shawn Smith,band,person,member_of,Seattle,WA,USA,Grunge,2,vocals,guitar,,
Malfunkshun,Dave Rees,band,person,member_of,Seattle,WA,USA,Grunge,2,bass,,,
Malfunkshun,David Hunt,band,person,member_of,Seattle,WA,USA,Grunge,2,drums,,,
Malfunkshun,Jeff Loftis,band,person,member_of,Seattle,WA,USA,Grunge,2,vocals,,,
Malfunkshun,Cory Kane,band,person,member_of,Seattle,WA,USA,Grunge,2,bass,,,
Malfunkshun,Mike Stone,band,person,member_of,Seattle,WA,USA,Grunge,2,drums,,,
Malfunkshun,Thorsten Rock,band,person,member_of,Seattle,WA,USA,Grunge,2,guitar,,,
Malfunkshun,Guy McIntosh,band,person,member_of,Seattle,WA,USA,Grunge,2,bass,,,
Malfunkshun,Rob Day,band,person,member_of,Seattle,WA,USA,Grunge,2,bass,,,
Malfunkshun,Miles Freeborn,band,person,member_of,Seattle,WA,USA,Grunge,2,drums,,,
Malfunkshun,Tony West,band,person,member_of,Seattle,WA,USA,Grunge,2,vocals,,,
Melvins,Buzz Osborne,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,vocals,guitar,,
Melvins,Dale Crover,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,drums,,,
Melvins,Steven Shane McDonald,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Coady Willis,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,drums,,,
Melvins,Mike Dillard,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,drums,,,
Melvins,Matt Lukin,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Lori Black,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Joe Preston,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Mark Deutrom,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Kevin Rutmanis,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Jared Warren,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Trevor Dunn,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Jeff Pinkus,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Tom Flynn,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Dave Sahijdak,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,Billy Anderson,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,bass,,,
Melvins,David Scott Stone,band,person,member_of,Seattle,WA,USA,Sludge Metal,2,guitar,,,
Metal Church,Kurdt Vanderhoof,band,person,member_of,Seattle,WA,USA,Heavy Metal,2,guitar,,,
Metal Church,Rick Van Zandt,band,person,member_of,Seattle,WA,USA,Heavy Metal,2,guitar,,,
Metal Church,Brian Allen,band,person,member_of,Seattle,WA,USA,Heavy Metal,2,vocals,,,
Metal Church,David Ellefson,band,person,member_of,Seattle,WA,USA,Heavy Metal,2,bass,,,
Metal Church,Ken Mary,band,person,member_of,Seattle,WA,USA,Heavy Metal,2,drums,,,
Minus the Bear,Jake Snider,band,person,member_of,Seattle,WA,USA,Indie Rock,2,vocals,,,
Minus the Bear,Dave Knudson,band,person,member_of,Seattle,WA,USA,Indie Rock,2,guitar,,,
Minus the Bear,Alex Rose,band,person,member_of,Seattle,WA,USA,Indie Rock,2,keyboards,vocals,,
Minus the Bear,Cory Murchy,band,person,member_of,Seattle,WA,USA,Indie Rock,2,bass,,,
Minus the Bear,Joshua Sparks,band,person,member_of,Seattle,WA,USA,Indie Rock,2,drums,,,
Minus the Bear,Matt Bayles,band,person,member_of,Seattle,WA,USA,Indie Rock,2,"keyboards, production",,,
Minus the Bear,Erin Tate,band,person,member_of,Seattle,WA,USA,Indie Rock,2,drums,,,
Minus the Bear,Kiefer Matthias,band,person,member_of,Seattle,WA,USA,Indie Rock,2,drums,,,
Modest Mouse,Isaac Brock,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,vocals,guitar,,
Modest Mouse,Russell Higbee,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,bass,keyboards,,
Modest Mouse,Ben Massarella,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,percussion,drums,,
Modest Mouse,Simon O'Connor,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,guitar,,,
Modest Mouse,Damon Cox,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,drums,,,
Modest Mouse,Keith Karman,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,keyboards,guitar,,
Modest Mouse,Jeremiah Green,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,drums,,,
Modest Mouse,Eric Judy,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,bass,,,
Modest Mouse,Joe Plummer,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,drums,,,
Modest Mouse,Dann Gallucci,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,guitar,keyboards,,
Modest Mouse,Benjamin Weikel,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,drums,,,
Modest Mouse,Tom Peloso,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,keyboards,,,
Modest Mouse,Jim Fairchild,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,guitar,,,
Modest Mouse,Lisa Molinaro,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,viola,bass,,
Modest Mouse,John Wickhart,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,bass,,,
Modest Mouse,Johnny Marr,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,guitar,,,
Modest Mouse,Tyler Reilly,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,violin,,,
Modest Mouse,Robin Peringer,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,guitar,,,
Modest Mouse,Brandon Angle,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,bass,guitar,,
Modest Mouse,Andy MacLeod,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,bass,guitar,,
Modest Mouse,Dave Collis,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,guitar,,,
Modest Mouse,Davey Brozowski,band,person,member_of,Issaquah,WA,USA,Indie Rock,2,drums,,,
Mogwai,Stuart Braithwaite,band,person,member_of,Glasgow,,GBR,Post-Rock,2,guitar,bass,,
Mogwai,Dominic Aitchison,band,person,member_of,Glasgow,,GBR,Post-Rock,2,bass,,,
Mogwai,Martin Bulloch,band,person,member_of,Glasgow,,GBR,Post-Rock,2,drums,,,
Mogwai,Barry Burns,band,person,member_of,Glasgow,,GBR,Post-Rock,2,keyboards,,,
Mogwai,Brendan O'Hare,band,person,member_of,Glasgow,,GBR,Post-Rock,2,keyboards,,,
Mogwai,John Cummings,band,person,member_of,Glasgow,,GBR,Post-Rock,2,guitar,,,
Mogwai,Alex Mackay,band,person,member_of,Glasgow,,GBR,Post-Rock,2,guitar,bass,,
Mogwai,Luke Sutherland,band,person,member_of,Glasgow,,GBR,Post-Rock,2,violin,guitar,,
Mogwai,James Hamilton,band,person,member_of,Glasgow,,GBR,Post-Rock,2,drums,,,
Mogwai,Scott Paterson,band,person,member_of,Glasgow,,GBR,Post-Rock,2,guitar,,,
Mogwai,Cat Myers,band,person,member_of,Glasgow,,GBR,Post-Rock,2,drums,,,
Mogwai,Maria Sappho,band,person,member_of,Glasgow,,GBR,Post-Rock,2,keyboards,,,
Mother Love Bone,Andrew Wood,band,person,member_of,Seattle,WA,USA,Grunge,2,vocals,bass,,
Mother Love Bone,Jeff Ament,band,person,member_of,Seattle,WA,USA,Grunge,2,bass,,,
Mother Love Bone,Stone Gossard,band,person,member_of,Seattle,WA,USA,Grunge,2,guitar,,,
